"","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant","recog_acc","in_out_resp","in_out_corr_resp","in_out_rt","fixation_prediction","fixation_error","trial_n","age","gender","handedness","location_error","age_group"
"30426","6.17474696545285","251.899159663866","71.8991596638655","109.605042016807","singletons","353.966386554622","maps/google_map_1.png","None","objects/1/1_47.jpg","0.0","outdoors","Inukshuk.jpg","old",5,2.56848339999988,247,"['return']",127,1,"outdoors",1,0.548772600000035,174.628523368652,83.304249740592,67,22,"m","r",106.966386554622,"YA"
"30616","3.43816806722689","251.899159663866","71.8991596638655","242.344537815126","singletons","197.09243697479","maps/google_map_1.png","None","objects/1/1_90.jpg","0.0","indoors","ShoeLace_Flat.jpg","old",6,2.19834119999996,15,"['return']",127,1,"outdoors",0,1.33402820000006,NA,NA,34,22,"m","r",177.90756302521,"YA"
"30817","1.22436279938921","251.899159663866","341.899159663866","161.899159663866","high","70.1864025127573","maps/google_map_1.png","178.287242848892","objects/1/1_99.jpg","0.0","indoors","Toy_DollHomeMade.jpg","old",6,0.799991399999726,44,"['return']",127,1,"indoors",1,0.249546699999797,32.6179306204665,149.094826530642,82,22,"m","r",26.1864025127573,"YA"
"31223","3.49353256629679","341.899159663866","71.8991596638655","251.899159663866","high","200.266198067969","maps/google_map_1.png","141.632961595897","objects/1/1_131.jpg","0.0","indoors","MagazineRoll.jpg","old",6,0.904757400000108,121,"['return']",127,1,"indoors",1,0.386431999999928,42.5466245126943,175.820413891409,100,22,"m","r",79.266198067969,"YA"
"31424","0.51446416150212","251.899159663866","341.899159663866","161.899159663866","high","29.4915761370642","maps/google_map_1.png","137.592416473199","objects/1/1_73.jpg","0.0","outdoors","Teardrop.jpg","old",6,0.868793799999821,39,"['return']",127,1,"outdoors",1,2.04836500000002,22.8092293159198,160.401645789118,29,22,"m","r",9.5084238629358,"YA"
"31624","3.70130065359477","341.899159663866","341.899159663866","227.260504201681","singletons","212.176470588235","maps/google_map_1.png","None","objects/1/1_46.jpg","0.0","outdoors","Hat_Cowboy.jpg","old",6,0.803074499999639,283,"['return']",127,1,"outdoors",1,0.347719500000068,123.406956479558,106.870354444811,63,22,"m","r",70.823529411765,"YA"
"31822","6.1951014567855","251.899159663866","341.899159663866","161.899159663866","medium","355.133204529105","maps/google_map_1.png","103.234044865239","objects/1/1_55.jpg","0.0","outdoors","Chipmunk.jpg","old",6,0.736619100000098,326,"['return']",127,1,"outdoors",1,0.380663099999907,11.5914101619264,114.825455027165,94,22,"m","r",29.133204529105,"YA"
"32017","1.29379024540206","251.899159663866","341.899159663866","161.899159663866","high","74.1663198001182","maps/google_map_1.png","177.732839863747","objects/1/1_106.jpg","0.0","indoors","Cheque.jpg","old",6,0.95005349999974,75,"['return']",127,1,"indoors",1,0.724295299999909,16.6448274304709,161.088012433277,40,22,"m","r",0.833680199881798,"YA"
"32317","4.51030536224621","251.899159663866","341.899159663866","161.899159663866","low","258.552536689273","maps/google_map_1.png","6.65337702540763","objects/1/1_71.jpg","0.0","outdoors","PoliceTape.jpg","old",6,0.892081399999824,289,"['return']",127,1,"outdoors",1,3.42943499999993,32.9912234091595,39.6446004345665,62,22,"m","r",30.447463310727,"YA"
"32619","1.10595634474784","341.899159663866","71.8991596638655","251.899159663866","medium","63.3987713549716","maps/google_map_1.png","81.4996116911061","objects/1/1_113.jpg","0.0","indoors","Toilet.jpg","old",6,0.915770099999918,9,"['return']",127,1,"indoors",1,0.399370699999992,51.7256499404494,133.225261631555,72,22,"m","r",54.3987713549716,"YA"
"32818","4.27554366559047","251.899159663866","341.899159663866","161.899159663866","low","245.094859810918","maps/google_map_1.png","6.80429985294717","objects/1/1_81.jpg","0.0","outdoors","BicycleSeat.jpg","old",6,1.45738589999974,129,"['return']",127,1,"outdoors",1,0.316913199999959,52.3362094350306,59.1405092879786,73,22,"m","r",116.094859810918,"YA"
"33323","4.58103710816837","251.899159663866","341.899159663866","161.899159663866","low","262.607222761244","maps/google_map_1.png","10.7080630973785","objects/1/1_89.jpg","0.0","outdoors","Hubcap.jpg","old",6,0.679796799999622,258,"['return']",127,1,"outdoors",1,0.345072699999861,NA,NA,42,22,"m","r",4.60722276124397,"YA"
"33519","4.48895529521922","251.899159663866","341.899159663866","161.899159663866","low","257.328647496643","maps/google_map_1.png","5.42948783277776","objects/1/1_93.jpg","0.0","outdoors","Oars.jpg","old",6,2.17894129999968,227,"['return']",127,1,"outdoors",1,0.51748390000003,18.4047938747118,12.9753060419348,11,22,"m","r",30.328647496643,"YA"
"33716","0.314724502327309","251.899159663866","341.899159663866","161.899159663866","medium","18.0415319805464","maps/google_map_1.png","126.142372316681","objects/1/1_139.jpg","0.0","outdoors","Boot_Rain.jpg","old",6,0.82943830000022,21,"['return']",127,1,"outdoors",1,0.959194799999892,105.978891913322,127.878735769997,66,22,"m","r",2.9584680194536,"YA"
"34323","4.91171055088702","341.899159663866","251.899159663866","133.739495798319","singletons","281.563025210084","maps/google_map_1.png","None","objects/1/1_134.jpg","0.0","indoors","Pretzel_Sticks.jpg","old",6,0.986440899999707,38,"['return']",127,1,"indoors",1,0.370811000000032,146.33873738115,153.325128165067,70,22,"m","r",116.436974789916,"YA"
"34517","4.40257019791996","251.899159663866","341.899159663866","161.899159663866","low","252.376635549552","maps/google_map_1.png","0.477475885686046","objects/1/1_24.jpg","0.0","outdoors","Igloo.jpg","old",6,0.847218799999609,252,"['return']",127,1,"outdoors",1,0.467053100000072,21.4691095018613,21.9465853875473,91,22,"m","r",0.376635549551992,"YA"
"35017","5.85886617972604","341.899159663866","71.8991596638655","251.899159663866","low","335.858570812321","maps/google_map_1.png","6.04058885154493","objects/1/1_137.jpg","0.0","indoors","Tape_Clear.jpg","old",6,1.85712710000007,30,"['return']",127,1,"outdoors",0,4.52619459999997,73.0075545049988,79.0481433565438,1,22,"m","r",54.141429187679,"YA"
"35515","4.07592541196204","251.899159663866","341.899159663866","161.899159663866","low","233.651775208015","maps/google_map_1.png","18.2473844558503","objects/1/1_112.jpg","0.0","outdoors","House_Stone.jpg","old",6,0.919398499999716,128,"['return']",127,1,"outdoors",1,0.482757599999928,NA,NA,18,22,"m","r",105.651775208015,"YA"
"35718","0.273742707007626","341.899159663866","71.8991596638655","251.899159663866","low","15.6922570896091","maps/google_map_1.png","33.7930974257436","objects/1/1_77.jpg","0.0","indoors","Battery_AA.jpg","old",6,1.73433729999988,21,"['return']",127,1,"indoors",1,1.59673590000014,11.6899998687348,22.1030975570083,84,22,"m","r",5.3077429103909,"YA"
"36019","5.58925194748831","341.899159663866","71.8991596638655","251.899159663866","low","320.402977881495","maps/google_map_1.png","21.4961817823702","objects/1/1_105.jpg","0.0","outdoors","Hippopotamus.jpg","old",6,0.797121599999628,349,"['return']",127,1,"outdoors",1,0.414300599999962,5.51505368766271,27.0112354700337,57,22,"m","r",28.597022118505,"YA"
"36219","3.44700358599789","341.899159663866","71.8991596638655","251.899159663866","high","197.598931681408","maps/google_map_1.png","144.300227982458","objects/1/1_92.jpg","0.0","outdoors","Iguana.jpg","old",6,1.13899359999959,274,"['return']",127,1,"outdoors",1,0.382982599999906,51.7242395396653,163.975532477877,77,22,"m","r",76.401068318592,"YA"
"36417","1.96462558356676","341.899159663866","161.899159663866","227.260504201681","singletons","112.621848739496","maps/google_map_1.png","None","objects/1/1_31.jpg","0.0","indoors","RugRoled.jpg","old",6,0.796428299999661,314,"['return']",127,1,"indoors",1,1.66500680000004,NA,NA,41,22,"m","r",158.621848739496,"YA"
"36616","6.03529721740696","341.899159663866","71.8991596638655","251.899159663866","low","345.972451953265","maps/google_map_1.png","4.07329228939942","objects/1/1_12.jpg","0.0","indoors","PhoneCase.jpg","old",6,0.904867899999772,359,"['return']",127,1,"indoors",1,0.510764499999965,NA,NA,12,22,"m","r",13.027548046735,"YA"
"36921","4.24907701211575","251.899159663866","341.899159663866","161.899159663866","low","243.577663114916","maps/google_map_1.png","8.3214965489498","objects/1/1_128.jpg","0.0","indoors","WindowBlinds.jpg","old",6,1.05523189999985,24,"['return']",127,1,"indoors",1,1.14445149999997,4.20878815512782,4.11270839382217,13,22,"m","r",140.422336885084,"YA"
"37316","4.33281886087768","251.899159663866","71.8991596638655","100.554621848739","singletons","248.378151260504","maps/google_map_1.png","None","objects/1/1_43.jpg","0.0","outdoors","Hangar.jpg","old",6,1.06691769999998,139,"['return']",127,1,"outdoors",1,0.409065599999764,NA,NA,89,22,"m","r",109.378151260504,"YA"
"37517","5.8676503890815","341.899159663866","71.8991596638655","251.899159663866","low","336.362124214863","maps/google_map_1.png","5.53703544900228","objects/1/1_88.jpg","0.0","outdoors","Golf_Club.jpg","old",6,0.888671599999725,261,"['return']",127,1,"outdoors",1,1.26463639999989,17.4208000271586,11.8837645781556,96,22,"m","r",75.362124214863,"YA"
"38022","4.40109994796204","251.899159663866","341.899159663866","161.899159663866","low","252.29235370483","maps/google_map_1.png","0.393194040964969","objects/1/1_5.jpg","0.0","indoors","CoffeeBeans.jpg","old",6,0.764136399999643,227,"['return']",127,1,"indoors",1,0.361639699999984,NA,NA,54,22,"m","r",25.29235370483,"YA"
"38220","4.14630459741751","251.899159663866","341.899159663866","161.899159663866","low","237.686250807373","maps/google_map_1.png","14.2129088564926","objects/1/1_14.jpg","0.0","outdoors","Bird_Peacock.jpg","old",6,0.830800799999906,232,"['return']",127,1,"outdoors",1,0.576914700000003,11.8352275848414,26.0481364413344,61,22,"m","r",5.686250807373,"YA"
"38618","4.39566039466867","251.899159663866","341.899159663866","161.899159663866","low","251.980532178459","maps/google_map_1.png","0.0813725145930614","objects/1/1_98.jpg","0.0","indoors","Pasta_Spaghetti.jpg","old",6,0.721385599999849,299,"['return']",127,1,"indoors",1,0.374605099999968,11.0829853524393,11.1643578670323,63,22,"m","r",47.019467821541,"YA"
"39317","6.0694939309057","341.899159663866","251.899159663866","64.3529411764706","singletons","347.932773109244","maps/google_map_1.png","None","objects/1/1_29.jpg","0.0","indoors","DogTreat.jpg","old",6,0.845839999999953,3,"['return']",127,1,"indoors",1,6.57261290000011,27.9722615562387,34.0058750016167,27,22,"m","r",15.067226890756,"YA"
"39512","1.56132719310365","341.899159663866","71.8991596638655","251.899159663866","medium","89.5028327256871","maps/google_map_1.png","107.603673061822","objects/1/1_135.jpg","0.0","outdoors","Sphinx.jpg","old",6,3.01704310000014,109,"['return']",127,1,"outdoors",1,0.358021500000206,7.6692562976238,99.9344167641973,80,22,"m","r",19.4971672743129,"YA"
"39812","5.64848179271709","341.899159663866","341.899159663866","290.613445378151","singletons","323.798319327731","maps/google_map_1.png","None","objects/1/1_45.jpg","0.0","outdoors","Seashell_AlternateTellin.jpg","old",6,1.5553060000002,112,"['return']",127,1,"outdoors",1,0.34467789999988,86.0651758420857,67.9643355059507,79,22,"m","r",148.201680672269,"YA"
"40023","1.24368506591899","341.899159663866","71.8991596638655","251.899159663866","medium","71.2940483647829","maps/google_map_1.png","89.3948887009174","objects/1/1_17.jpg","0.0","outdoors","TigerWhite.jpg","old",6,0.883562399999846,121,"['return']",127,1,"outdoors",1,0.405261900000056,NA,NA,53,22,"m","r",49.7059516352171,"YA"
"40316","5.84171719924519","341.899159663866","71.8991596638655","251.899159663866","low","334.875508236985","maps/google_map_1.png","7.02365142688034","objects/1/1_67.jpg","0.0","outdoors","Acorn.jpg","old",6,0.863342799999828,118,"['return']",127,1,"outdoors",1,0.446828599999918,12.8973601472052,19.9210115740862,31,22,"m","r",143.124491763015,"YA"
"40522","4.51607069378522","251.899159663866","341.899159663866","161.899159663866","low","258.883033401701","maps/google_map_1.png","6.98387373783515","objects/1/1_58.jpg","0.0","outdoors","Cloud.jpg","old",6,1.3254538000001,276,"['return']",127,1,"outdoors",1,0.38988289999989,NA,NA,9,22,"m","r",17.116966598299,"YA"
"40817","1.18627135723263","251.899159663866","341.899159663866","161.899159663866","high","68.0028166566474","maps/google_map_1.png","176.103656992782","objects/1/1_56.jpg","0.0","indoors","Case_CD.jpg","old",6,0.922168300000067,17,"['return']",127,1,"indoors",1,1.65173900000005,23.2592228160312,160.637120191187,71,22,"m","r",51.0028166566474,"YA"
"41014","6.151027096763","341.899159663866","71.8991596638655","251.899159663866","low","352.606648859026","maps/google_map_1.png","10.70748919516","objects/1/1_64.jpg","0.0","indoors","Calculator.jpg","old",6,0.803743299999951,26,"['return']",127,1,"indoors",1,1.50316360000014,36.1066571327303,25.3991679375703,86,22,"m","r",33.393351140974,"YA"
"41216","0.810253430098684","251.899159663866","341.899159663866","161.899159663866","high","46.4476488591602","maps/google_map_1.png","154.548489195295","objects/1/1_143.jpg","0.0","indoors","Stamp.jpg","old",6,1.17672719999973,36,"['return']",127,1,"indoors",1,0.745154599999893,30.4823432890298,174.969167515676,31,22,"m","r",10.4476488591602,"YA"
"41518","5.83816369887573","251.899159663866","341.899159663866","161.899159663866","medium","334.67180439415","maps/google_map_1.png","82.7726447302848","objects/1/1_82.jpg","0.0","outdoors","Ostrich.jpg","old",6,0.789691500000117,315,"['return']",127,1,"outdoors",1,0.44087110000001,23.2104358903803,105.983080620664,30,22,"m","r",19.67180439415,"YA"
"41820","6.11551765316372","341.899159663866","71.8991596638655","251.899159663866","low","350.571075659067","maps/google_map_1.png","8.67191599520109","objects/1/1_53.jpg","0.0","indoors","NailPolish.jpg","old",6,0.7107646999998,38,"['return']",127,1,"outdoors",0,6.09827329999999,30.4079133534248,21.7359973582238,50,22,"m","r",47.428924340933,"YA"
"42120","1.7974122707978","341.899159663866","71.8991596638655","251.899159663866","medium","103.036372211339","maps/google_map_1.png","121.137212547474","objects/1/1_27.jpg","0.0","indoors","Toy_WoodenPlainSingle.jpg","old",6,0.764457899999798,343,"['return']",127,1,"indoors",1,2.53571639999998,9.00035616051224,130.137568707985,68,22,"m","r",120.036372211339,"YA"
"42317","1.0116367846857","341.899159663866","71.8991596638655","251.899159663866","medium","57.9919175934477","maps/google_map_1.png","76.0927579295822","objects/1/1_28.jpg","0.0","outdoors","Boat_Sail.jpg","old",6,0.888296099999479,331,"['return']",127,1,"outdoors",1,0.402288600000048,11.6769598227602,64.4157981068215,59,22,"m","r",86.9919175934477,"YA"
"5104","0.148805193509143","360.0","90.0","270.0","low","8.53023402281713","maps/google_map_1.png","8.53023402281713","objects/1/1_53.jpg","0.0","indoors","NailPolish.jpg","old",6,4.67034719999992,273,"['return']",128,1,"indoors",1,0.632512699999999,43.5805234440914,52.1107574669085,67,23,"m","r",95.5302340228171,"YA"
"7106","4.82531262466809","270.0","360.0","180.0","low","276.610277847215","maps/google_map_1.png","6.61027784721544","objects/1/1_134.jpg","0.0","indoors","Pretzel_Sticks.jpg","old",6,4.75421450000022,243,"['return']",128,1,"indoors",1,0.267061199999823,NA,NA,67,23,"m","r",33.610277847215,"YA"
"11102","6.25897486580894","360.0","90.0","270.0","low","358.794737530449","maps/google_map_1.png","1.20526246955101","objects/1/1_12.jpg","0.0","indoors","PhoneCase.jpg","old",6,3.0276657000004,127,"['return']",128,1,"indoors",1,1.92860989999996,NA,NA,10,23,"m","r",128.205262469551,"YA"
"15105","2.49089075630252","270.0","180.0","73.4033613445378","singletons","142.789915966387","maps/google_map_1.png","None","objects/1/1_78.jpg","0.0","outdoors","Boat_Row.jpg","old",6,2.86328720000029,132,"['return']",128,1,"outdoors",1,0.562280199999911,NA,NA,44,23,"m","r",10.789915966387,"YA"
"18102","2.33606874577003","270.0","360.0","180.0","high","133.914768865798","maps/google_map_1.png","136.085231134202","objects/1/1_107.jpg","0.0","indoors","Cup_sippy.jpg","old",6,2.82153550000021,138,"['return']",128,1,"indoors",1,1.59090060000005,NA,NA,43,23,"m","r",4.08523113420199,"YA"
"20107","6.16983192110465","360.0","90.0","270.0","low","353.684632420012","maps/google_map_1.png","6.31536757998818","objects/1/1_85.jpg","0.0","outdoors","Panda.jpg","old",6,2.64154040000039,299,"['return']",128,1,"outdoors",1,0.261543199999998,NA,NA,16,23,"m","r",54.684632420012,"YA"
